sale_date,store_name,city,state,sku,product_name,category,quantity,unit_price,discount
2025-02-05,Loja Asa Norte,Brasília,DF,SKU-006,"Capa Notebook 15""",Acessórios,4,58.42,32.81
2025-02-15,Loja Asa Norte,Brasília,DF,SKU-008,Caixa de Som Bluetooth,Áudio,9,161.75,0.0
2025-02-17,Loja Asa Norte,Brasília,DF,SKU-006,"Capa Notebook 15""",Acessórios,8,61.64,0.0
2025-04-23,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-003,Hub USB-C,Acessórios,1,79.43,11.34
2025-03-26,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-013,Pen Drive 128GB,Armazenamento,22,68.47,58.41
2025-12-08,Loja Batel,Curitiba,PR,SKU-011,Carregador USB-C 65W,Energia,21,118.49,120.35
2025-09-10,Loja Batel,Curitiba,PR,SKU-014,Filtro de Tela Privacidade,Acessórios,19,146.3,0.0
2025-05-29,Loja Batel,Curitiba,PR,SKU-015,Luz LED para Mesa,Iluminação,5,185.99,0.0
2025-11-08,Loja Savassi,Belo Horizonte,MG,SKU-004,Suporte Monitor,Mobiliário,6,125.97,0.0
2025-01-23,Loja Batel,Curitiba,PR,SKU-006,"Capa Notebook 15""",Acessórios,13,61.46,0.0
2025-03-16,Loja Centro SP,São Paulo,SP,SKU-001,Mouse Sem Fio,Periféricos,17,51.55,0.0
2025-06-02,Loja Centro SP,São Paulo,SP,SKU-012,SSD Externo 1TB,Armazenamento,4,408.76,0.0
2025-06-10,Loja Batel,Curitiba,PR,SKU-001,Mouse Sem Fio,Periféricos,3,50.9,0.0
2025-09-09,Loja Asa Norte,Brasília,DF,SKU-015,Luz LED para Mesa,Iluminação,6,175.82,0.0
2025-09-13,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,11,34.98,0.0
2025-05-09,Loja Centro SP,São Paulo,SP,SKU-014,Filtro de Tela Privacidade,Acessórios,1,147.26,0.0
2025-07-07,Loja Batel,Curitiba,PR,SKU-012,SSD Externo 1TB,Armazenamento,17,417.39,0.0
2025-07-03,Loja Savassi,Belo Horizonte,MG,SKU-005,Webcam Full HD,Periféricos,17,190.12,233.99
2025-09-28,Loja Centro SP,São Paulo,SP,SKU-009,Mousepad Gamer XL,Acessórios,21,88.86,254.32
2025-02-05,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,13,203.15,151.87
2025-08-26,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,23,71.81,0.0
2025-08-09,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-009,Mousepad Gamer XL,Acessórios,23,86.33,91.92
2025-10-17,Loja Centro SP,São Paulo,SP,SKU-007,Headset Gamer,Áudio,15,260.35,592.1
2025-03-23,Loja Batel,Curitiba,PR,SKU-004,Suporte Monitor,Mobiliário,10,127.03,0.0
2025-06-05,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,22,261.31,0.0
2025-04-05,Loja Asa Norte,Brasília,DF,SKU-011,Carregador USB-C 65W,Energia,11,125.22,0.0
2025-11-28,Loja Asa Norte,Brasília,DF,SKU-001,Mouse Sem Fio,Periféricos,3,47.99,10.92
2025-08-31,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,19,150.96,0.0
2025-06-09,Loja Asa Norte,Brasília,DF,SKU-004,Suporte Monitor,Mobiliário,3,127.57,44.68
2025-04-03,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,13,90.17,0.0
2025-10-15,Loja Batel,Curitiba,PR,SKU-014,Filtro de Tela Privacidade,Acessórios,12,145.48,0.0
2025-02-25,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,21,34.57,0.0
2025-11-27,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,4,259.52,0.0
2025-07-27,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,13,175.34,137.67
2025-02-12,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-008,Caixa de Som Bluetooth,Áudio,19,167.02,0.0
2025-04-23,Loja Batel,Curitiba,PR,SKU-005,Webcam Full HD,Periféricos,25,204.42,0.0
2025-03-11,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-011,Carregador USB-C 65W,Energia,17,118.78,129.17
2025-12-15,Loja Batel,Curitiba,PR,SKU-003,Hub USB-C,Acessórios,22,77.97,0.0
2025-04-09,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,19,186.52,0.0
2025-10-04,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,12,146.62,225.72
2025-05-06,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-015,Luz LED para Mesa,Iluminação,2,180.81,0.0
2025-07-19,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-002,Teclado Mecânico,Periféricos,14,187.97,96.1
2025-08-13,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,12,34.84,0.0
2025-04-19,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,10,71.72,0.0
2025-12-16,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,10,143.71,0.0
2025-08-07,Loja Centro SP,São Paulo,SP,SKU-009,Mousepad Gamer XL,Acessórios,5,89.39,0.0
2025-06-27,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,13,59.09,0.0
2025-09-23,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-009,Mousepad Gamer XL,Acessórios,14,88.22,0.0
2025-06-16,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,6,173.41,0.0
2025-06-06,Loja Batel,Curitiba,PR,SKU-001,Mouse Sem Fio,Periféricos,21,51.27,67.93
2025-01-06,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-013,Pen Drive 128GB,Armazenamento,21,68.27,0.0
2025-03-14,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-002,Teclado Mecânico,Periféricos,11,195.8,141.02
2025-07-20,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,19,61.01,0.0
2025-03-19,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,16,152.21,0.0
2025-10-19,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,17,194.18,0.0
2025-08-25,Loja Batel,Curitiba,PR,SKU-003,Hub USB-C,Acessórios,21,76.7,110.95
2025-01-13,Loja Savassi,Belo Horizonte,MG,SKU-012,SSD Externo 1TB,Armazenamento,1,397.01,0.0
2025-09-09,Loja Asa Norte,Brasília,DF,SKU-012,SSD Externo 1TB,Armazenamento,5,402.62,0.0
2025-12-01,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,4,147.36,0.0
2025-03-11,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,24,59.58,68.1
2025-02-19,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-008,Caixa de Som Bluetooth,Áudio,3,153.08,0.0
2025-12-18,Loja Savassi,Belo Horizonte,MG,SKU-002,Teclado Mecânico,Periféricos,22,186.82,0.0
2025-01-07,Loja Asa Norte,Brasília,DF,SKU-008,Caixa de Som Bluetooth,Áudio,12,152.22,130.76
2025-09-28,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,25,207.23,762.14
2025-09-10,Loja Centro SP,São Paulo,SP,SKU-012,SSD Externo 1TB,Armazenamento,1,405.69,0.0
2025-10-30,Loja Batel,Curitiba,PR,SKU-007,Headset Gamer,Áudio,25,241.83,478.76
2025-06-23,Loja Batel,Curitiba,PR,SKU-009,Mousepad Gamer XL,Acessórios,4,88.05,27.41
2025-05-17,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,10,145.82,210.43
2025-10-09,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,10,185.32,0.0
2025-06-12,Loja Batel,Curitiba,PR,SKU-008,Caixa de Som Bluetooth,Áudio,12,167.12,0.0
2025-11-22,Loja Savassi,Belo Horizonte,MG,SKU-007,Headset Gamer,Áudio,20,244.94,0.0
2025-05-04,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,23,57.79,0.0
2025-09-30,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-007,Headset Gamer,Áudio,11,257.21,0.0
2025-07-29,Loja Centro SP,São Paulo,SP,SKU-012,SSD Externo 1TB,Armazenamento,23,411.76,327.3
2025-12-03,Loja Batel,Curitiba,PR,SKU-005,Webcam Full HD,Periféricos,22,203.22,0.0
2025-03-04,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-006,"Capa Notebook 15""",Acessórios,8,60.96,78.55
2025-10-15,Loja Savassi,Belo Horizonte,MG,SKU-008,Caixa de Som Bluetooth,Áudio,16,164.09,91.8
2025-07-05,Loja Centro SP,São Paulo,SP,SKU-007,Headset Gamer,Áudio,6,247.27,92.43
2025-03-23,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,16,62.88,0.0
2025-10-24,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-015,Luz LED para Mesa,Iluminação,9,178.88,118.0
2025-03-07,Loja Asa Norte,Brasília,DF,SKU-008,Caixa de Som Bluetooth,Áudio,13,152.6,248.7
2025-06-14,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-004,Suporte Monitor,Mobiliário,18,135.18,0.0
2025-11-11,Loja Batel,Curitiba,PR,SKU-007,Headset Gamer,Áudio,16,246.59,0.0
2025-11-19,Loja Centro SP,São Paulo,SP,SKU-013,Pen Drive 128GB,Armazenamento,12,70.27,0.0
2025-08-12,Loja Savassi,Belo Horizonte,MG,SKU-001,Mouse Sem Fio,Periféricos,16,48.12,60.63
2025-01-06,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,20,151.98,0.0
2025-02-05,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,6,60.92,0.0
2025-04-14,Loja Asa Norte,Brasília,DF,SKU-002,Teclado Mecânico,Periféricos,8,182.48,69.71
2025-02-06,Loja Centro SP,São Paulo,SP,SKU-010,Cabo HDMI 2m,Cabos,21,35.79,0.0
2025-03-04,Loja Batel,Curitiba,PR,SKU-008,Caixa de Som Bluetooth,Áudio,10,159.29,87.84
2025-05-26,Loja Asa Norte,Brasília,DF,SKU-001,Mouse Sem Fio,Periféricos,7,50.14,18.96
2025-12-14,Loja Savassi,Belo Horizonte,MG,SKU-013,Pen Drive 128GB,Armazenamento,17,69.83,0.0
2025-01-13,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,23,202.0,0.0
2025-03-11,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,19,59.2,0.0
2025-08-23,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-011,Carregador USB-C 65W,Energia,18,114.99,97.29
2025-11-21,Loja Centro SP,São Paulo,SP,SKU-001,Mouse Sem Fio,Periféricos,13,47.65,47.35
2025-07-07,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-004,Suporte Monitor,Mobiliário,22,129.55,551.84
2025-02-03,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,15,36.37,0.0
2025-08-18,Loja Centro SP,São Paulo,SP,SKU-005,Webcam Full HD,Periféricos,15,208.44,0.0
2025-09-17,Loja Asa Norte,Brasília,DF,SKU-002,Teclado Mecânico,Periféricos,17,187.93,109.42
2025-02-16,Loja Asa Norte,Brasília,DF,SKU-001,Mouse Sem Fio,Periféricos,11,47.66,0.0
2025-09-30,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,9,34.65,0.0
2025-01-23,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,2,149.33,0.0
2025-05-29,Loja Batel,Curitiba,PR,SKU-008,Caixa de Som Bluetooth,Áudio,14,153.71,0.0
2025-06-16,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,8,144.18,0.0
2025-09-28,Loja Savassi,Belo Horizonte,MG,SKU-012,SSD Externo 1TB,Armazenamento,3,390.34,0.0
2025-01-12,Loja Asa Norte,Brasília,DF,SKU-004,Suporte Monitor,Mobiliário,5,126.86,28.54
2025-10-12,Loja Batel,Curitiba,PR,SKU-009,Mousepad Gamer XL,Acessórios,2,94.39,0.0
2025-06-01,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,7,180.05,66.56
2025-03-05,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,14,180.14,0.0
2025-10-01,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,7,204.43,0.0
2025-09-28,Loja Batel,Curitiba,PR,SKU-014,Filtro de Tela Privacidade,Acessórios,14,147.39,146.53
2025-02-22,Loja Asa Norte,Brasília,DF,SKU-009,Mousepad Gamer XL,Acessórios,20,94.17,117.02
2025-03-03,Loja Batel,Curitiba,PR,SKU-003,Hub USB-C,Acessórios,10,77.14,27.04
2025-10-17,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-012,SSD Externo 1TB,Armazenamento,3,412.15,0.0
2025-01-23,Loja Savassi,Belo Horizonte,MG,SKU-002,Teclado Mecânico,Periféricos,21,195.24,0.0
2025-12-24,Loja Asa Norte,Brasília,DF,SKU-003,Hub USB-C,Acessórios,16,77.92,0.0
2025-11-17,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,3,33.29,0.0
2025-04-03,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,8,70.17,25.28
2025-04-13,Loja Savassi,Belo Horizonte,MG,SKU-007,Headset Gamer,Áudio,5,254.22,53.51
2025-06-15,Loja Asa Norte,Brasília,DF,SKU-012,SSD Externo 1TB,Armazenamento,21,418.63,630.71
2025-08-05,Loja Batel,Curitiba,PR,SKU-001,Mouse Sem Fio,Periféricos,10,50.29,20.36
2025-11-26,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-009,Mousepad Gamer XL,Acessórios,14,90.88,90.31
2025-11-20,Loja Asa Norte,Brasília,DF,SKU-009,Mousepad Gamer XL,Acessórios,6,92.07,0.0
2025-03-05,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-007,Headset Gamer,Áudio,8,249.95,0.0
2025-06-29,Loja Savassi,Belo Horizonte,MG,SKU-012,SSD Externo 1TB,Armazenamento,3,397.78,0.0
2025-05-03,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-007,Headset Gamer,Áudio,12,254.92,0.0
2025-03-04,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-013,Pen Drive 128GB,Armazenamento,6,70.77,13.67
2025-11-14,Loja Centro SP,São Paulo,SP,SKU-007,Headset Gamer,Áudio,23,256.65,0.0
2025-10-29,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,15,58.95,117.47
2025-11-30,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,3,240.52,0.0
2025-11-24,Loja Savassi,Belo Horizonte,MG,SKU-007,Headset Gamer,Áudio,6,250.44,0.0
2025-11-24,Loja Savassi,Belo Horizonte,MG,SKU-004,Suporte Monitor,Mobiliário,23,133.82,185.91
2025-05-25,Loja Centro SP,São Paulo,SP,SKU-003,Hub USB-C,Acessórios,23,76.89,56.36
2025-05-21,Loja Asa Norte,Brasília,DF,SKU-012,SSD Externo 1TB,Armazenamento,18,388.8,376.42
2025-01-26,Loja Batel,Curitiba,PR,SKU-014,Filtro de Tela Privacidade,Acessórios,14,149.75,342.9
2025-12-24,Loja Batel,Curitiba,PR,SKU-002,Teclado Mecânico,Periféricos,22,193.11,0.0
2025-02-28,Loja Savassi,Belo Horizonte,MG,SKU-003,Hub USB-C,Acessórios,23,76.22,0.0
2025-07-06,Loja Asa Norte,Brasília,DF,SKU-006,"Capa Notebook 15""",Acessórios,16,59.42,139.16
2025-08-08,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,15,155.63,0.0
2025-05-25,Loja Batel,Curitiba,PR,SKU-002,Teclado Mecânico,Periféricos,16,190.8,122.95
2025-01-08,Loja Savassi,Belo Horizonte,MG,SKU-001,Mouse Sem Fio,Periféricos,2,48.55,3.26
2025-11-25,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,7,154.33,0.0
2025-03-31,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-015,Luz LED para Mesa,Iluminação,13,177.79,0.0
2025-01-02,Loja Asa Norte,Brasília,DF,SKU-006,"Capa Notebook 15""",Acessórios,13,57.52,0.0
2025-05-25,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,20,205.32,0.0
2025-04-11,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,11,35.24,11.87
2025-02-09,Loja Savassi,Belo Horizonte,MG,SKU-005,Webcam Full HD,Periféricos,23,196.67,0.0
2025-10-01,Loja Centro SP,São Paulo,SP,SKU-004,Suporte Monitor,Mobiliário,7,132.67,168.41
2025-04-05,Loja Batel,Curitiba,PR,SKU-012,SSD Externo 1TB,Armazenamento,16,405.57,0.0
2025-10-17,Loja Batel,Curitiba,PR,SKU-011,Carregador USB-C 65W,Energia,22,125.66,217.38
2025-11-11,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-004,Suporte Monitor,Mobiliário,8,129.28,0.0
2025-12-08,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,6,203.66,59.59
2025-10-29,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-009,Mousepad Gamer XL,Acessórios,6,87.93,30.68
2025-12-12,Loja Asa Norte,Brasília,DF,SKU-003,Hub USB-C,Acessórios,7,78.3,87.81
2025-07-28,Loja Batel,Curitiba,PR,SKU-012,SSD Externo 1TB,Armazenamento,15,415.73,0.0
2025-06-15,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,19,201.47,0.0
2025-12-25,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,25,204.4,0.0
2025-08-17,Loja Batel,Curitiba,PR,SKU-005,Webcam Full HD,Periféricos,25,199.43,615.07
2025-02-08,Loja Savassi,Belo Horizonte,MG,SKU-007,Headset Gamer,Áudio,11,248.78,216.3
2025-12-25,Loja Savassi,Belo Horizonte,MG,SKU-015,Luz LED para Mesa,Iluminação,21,177.49,281.57
2025-04-10,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-001,Mouse Sem Fio,Periféricos,8,47.89,18.02
2025-11-14,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,5,35.9,0.0
2025-07-31,Loja Batel,Curitiba,PR,SKU-006,"Capa Notebook 15""",Acessórios,17,60.06,0.0
2025-07-30,Loja Asa Norte,Brasília,DF,SKU-004,Suporte Monitor,Mobiliário,9,134.86,70.25
2025-07-14,Loja Savassi,Belo Horizonte,MG,SKU-006,"Capa Notebook 15""",Acessórios,11,60.2,33.52
2025-07-30,Loja Savassi,Belo Horizonte,MG,SKU-001,Mouse Sem Fio,Periféricos,6,47.95,0.0
2025-08-01,Loja Centro SP,São Paulo,SP,SKU-015,Luz LED para Mesa,Iluminação,19,173.24,0.0
2025-07-16,Loja Savassi,Belo Horizonte,MG,SKU-008,Caixa de Som Bluetooth,Áudio,23,165.11,269.53
2025-08-05,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-002,Teclado Mecânico,Periféricos,17,196.02,122.08
2025-06-15,Loja Centro SP,São Paulo,SP,SKU-008,Caixa de Som Bluetooth,Áudio,19,154.45,486.96
2025-06-02,Loja Asa Norte,Brasília,DF,SKU-008,Caixa de Som Bluetooth,Áudio,24,151.97,0.0
2025-04-14,Loja Savassi,Belo Horizonte,MG,SKU-013,Pen Drive 128GB,Armazenamento,1,69.41,0.0
2025-09-13,Loja Savassi,Belo Horizonte,MG,SKU-007,Headset Gamer,Áudio,4,254.67,0.0
2025-11-08,Loja Asa Norte,Brasília,DF,SKU-004,Suporte Monitor,Mobiliário,1,128.61,0.0
2025-03-03,Loja Batel,Curitiba,PR,SKU-013,Pen Drive 128GB,Armazenamento,24,70.18,53.71
2025-05-16,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-007,Headset Gamer,Áudio,19,241.14,0.0
2025-09-07,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,20,190.4,199.15
2025-11-03,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,3,35.34,0.0
2025-08-25,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-012,SSD Externo 1TB,Armazenamento,11,407.03,0.0
2025-06-13,Loja Asa Norte,Brasília,DF,SKU-011,Carregador USB-C 65W,Energia,16,122.69,0.0
2025-09-28,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-015,Luz LED para Mesa,Iluminação,9,188.19,0.0
2025-07-10,Loja Centro SP,São Paulo,SP,SKU-004,Suporte Monitor,Mobiliário,13,123.68,0.0
2025-06-16,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-005,Webcam Full HD,Periféricos,6,194.13,0.0
2025-07-15,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,5,33.21,21.62
2025-05-11,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,9,59.58,0.0
2025-05-22,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,20,35.18,0.0
2025-06-02,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,25,36.35,0.0
2025-10-24,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,4,93.47,21.16
2025-03-23,Loja Centro SP,São Paulo,SP,SKU-001,Mouse Sem Fio,Periféricos,17,50.93,0.0
2025-02-27,Loja Centro SP,São Paulo,SP,SKU-014,Filtro de Tela Privacidade,Acessórios,5,152.08,0.0
2025-05-12,Loja Asa Norte,Brasília,DF,SKU-011,Carregador USB-C 65W,Energia,14,115.88,0.0
2025-02-11,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,16,35.54,65.0
2025-03-05,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-002,Teclado Mecânico,Periféricos,1,187.52,0.0
2025-04-26,Loja Savassi,Belo Horizonte,MG,SKU-010,Cabo HDMI 2m,Cabos,1,33.4,6.46
2025-10-10,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,4,207.33,0.0
2025-06-17,Loja Batel,Curitiba,PR,SKU-004,Suporte Monitor,Mobiliário,16,129.24,79.67
2025-08-16,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,22,35.73,0.0
2025-02-20,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,15,145.63,110.73
2025-01-30,Loja Savassi,Belo Horizonte,MG,SKU-005,Webcam Full HD,Periféricos,2,190.81,0.0
2025-11-12,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-009,Mousepad Gamer XL,Acessórios,3,90.32,20.68
2025-07-08,Loja Centro SP,São Paulo,SP,SKU-002,Teclado Mecânico,Periféricos,14,184.89,0.0
2025-11-01,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,17,36.14,26.86
2025-11-04,Loja Savassi,Belo Horizonte,MG,SKU-015,Luz LED para Mesa,Iluminação,21,181.22,0.0
2025-10-08,Loja Batel,Curitiba,PR,SKU-008,Caixa de Som Bluetooth,Áudio,21,162.72,129.01
2025-06-24,Loja Batel,Curitiba,PR,SKU-006,"Capa Notebook 15""",Acessórios,1,60.0,2.59
2025-06-04,Loja Batel,Curitiba,PR,SKU-014,Filtro de Tela Privacidade,Acessórios,10,143.33,0.0
2025-03-06,Loja Asa Norte,Brasília,DF,SKU-010,Cabo HDMI 2m,Cabos,4,34.75,7.64
2025-05-11,Loja Asa Norte,Brasília,DF,SKU-007,Headset Gamer,Áudio,14,261.62,0.0
2025-03-05,Loja Savassi,Belo Horizonte,MG,SKU-004,Suporte Monitor,Mobiliário,18,134.25,388.79
2025-09-15,Loja Centro SP,São Paulo,SP,SKU-003,Hub USB-C,Acessórios,1,81.26,0.0
2025-10-29,Loja Batel,Curitiba,PR,SKU-004,Suporte Monitor,Mobiliário,11,131.33,111.63
2025-03-07,Loja Centro SP,São Paulo,SP,SKU-010,Cabo HDMI 2m,Cabos,22,34.61,42.77
2025-11-28,Loja Savassi,Belo Horizonte,MG,SKU-014,Filtro de Tela Privacidade,Acessórios,23,148.8,0.0
2025-01-01,Loja Savassi,Belo Horizonte,MG,SKU-013,Pen Drive 128GB,Armazenamento,25,72.48,117.61
2025-11-02,Loja Centro SP,São Paulo,SP,SKU-006,"Capa Notebook 15""",Acessórios,7,56.94,0.0
2025-12-23,Loja Savassi,Belo Horizonte,MG,SKU-009,Mousepad Gamer XL,Acessórios,2,89.24,0.0
2025-11-06,Loja Centro SP,São Paulo,SP,SKU-005,Webcam Full HD,Periféricos,1,197.28,0.0
2025-10-04,Loja Batel,Curitiba,PR,SKU-003,Hub USB-C,Acessórios,6,76.34,0.0
2025-12-15,Loja Centro SP,São Paulo,SP,SKU-005,Webcam Full HD,Periféricos,20,200.93,0.0
2025-11-11,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-010,Cabo HDMI 2m,Cabos,7,35.42,0.0
2025-04-21,Loja Batel,Curitiba,PR,SKU-011,Carregador USB-C 65W,Energia,5,118.61,0.0
2025-05-29,Loja Centro SP,São Paulo,SP,SKU-003,Hub USB-C,Acessórios,13,76.81,127.0
2025-09-17,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-014,Filtro de Tela Privacidade,Acessórios,3,148.82,31.31
2025-07-17,Loja Batel,Curitiba,PR,SKU-010,Cabo HDMI 2m,Cabos,21,36.4,37.55
2025-04-23,Loja Asa Norte,Brasília,DF,SKU-002,Teclado Mecânico,Periféricos,21,187.47,0.0
2025-02-15,Loja Asa Norte,Brasília,DF,SKU-003,Hub USB-C,Acessórios,21,82.98,0.0
2025-12-02,Loja Savassi,Belo Horizonte,MG,SKU-001,Mouse Sem Fio,Periféricos,3,48.04,0.0
2025-05-21,Loja Asa Norte,Brasília,DF,SKU-005,Webcam Full HD,Periféricos,13,208.03,0.0
2025-12-26,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,18,69.96,63.02
2025-11-13,Loja Asa Norte,Brasília,DF,SKU-013,Pen Drive 128GB,Armazenamento,13,73.06,0.0
2025-09-03,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-008,Caixa de Som Bluetooth,Áudio,17,159.68,145.25
2025-05-05,Loja Centro SP,São Paulo,SP,SKU-013,Pen Drive 128GB,Armazenamento,1,67.38,0.0
2025-09-26,Loja Asa Norte,Brasília,DF,SKU-014,Filtro de Tela Privacidade,Acessórios,4,144.51,0.0
2025-09-19,Loja Shopping RJ,Rio de Janeiro,RJ,SKU-003,Hub USB-C,Acessórios,22,78.96,0.0
